customer_id,first_name,last_name,email,transaction_activity,customer_preference
Otua827,Rachel,Stone,zmoses@example.net,withdrawal,website
Otua689,Alexis,George,whernandez@example.org,withdrawal,website
Otua851,Casey,Ramirez,mburch@example.net,deposit,app
Otua809,Melvin,Brooks,anita31@example.org,withdrawal,website
Otua290,Jennifer,French,barronsusan@example.net,deposit,website
Otua917,Fernando,Phillips,zmora@example.net,deposit,website
Otua777,Timothy,Leon,wilsonjennifer@example.net,withdrawal,app
Otua950,Jose,Ramsey,davidlozano@example.com,withdrawal,website
Otua021,Rachel,Levy,brookstravis@example.net,withdrawal,app
Otua015,Melissa,Henderson,jeanperez@example.org,withdrawal,website
Otua080,Jacqueline,Reyes,rpowell@example.net,withdrawal,website
Otua909,Tiffany,Brandt,stephanie39@example.com,deposit,website
Otua959,Tony,Rhodes,anthonywelch@example.net,deposit,website
Otua900,Pamela,Watson,victor17@example.net,withdrawal,website
Otua377,Morgan,Murphy,gonzalezmark@example.com,withdrawal,website
Otua593,Michael,Barnett,mark47@example.org,deposit,website
Otua801,Brenda,Nelson,michaelcasey@example.net,withdrawal,website
Otua090,Deborah,Smith,hmartinez@example.net,deposit,website
Otua260,Cindy,Mays,barnesronnie@example.com,withdrawal,website
Otua830,Michele,Kim,michelle73@example.org,withdrawal,website
Otua068,Andrea,Brown,harrisonanthony@example.com,deposit,website
Otua970,Russell,Dominguez,francoariel@example.org,deposit,app
Otua950,Christopher,Miller,samuelreilly@example.com,withdrawal,app
Otua099,Anthony,Shaffer,rodriguezandrew@example.com,withdrawal,app
Otua916,Rachel,Sullivan,wfleming@example.org,deposit,app
Otua867,Rebecca,Wheeler,cruztravis@example.net,withdrawal,website
Otua837,Beth,Jennings,bryanhughes@example.net,deposit,website
Otua290,Megan,Berg,brettfranklin@example.com,deposit,app
Otua986,Katie,Harvey,jared06@example.net,withdrawal,app
Otua761,Christina,Hansen,jlong@example.net,deposit,app
Otua336,Amanda,Cox,zweaver@example.org,deposit,app
Otua970,Amanda,Rodriguez,samuelwatson@example.org,withdrawal,app
Otua992,Kathleen,Anthony,yvonnestewart@example.net,withdrawal,website
Otua933,David,Ramirez,jefferymorton@example.com,withdrawal,app
Otua059,Tiffany,Elliott,armstrongkristin@example.net,deposit,app
Otua298,Arthur,Torres,hannah48@example.com,withdrawal,app
Otua899,Andre,Wagner,donald05@example.com,withdrawal,app
Otua970,Emily,Evans,davidwilson@example.net,deposit,app
Otua367,Jamie,White,krista92@example.org,deposit,website
Otua185,Ryan,Ayers,rwest@example.com,deposit,website
Otua798,Pam,Moses,zjenkins@example.org,deposit,website
Otua007,Gabriela,Hardy,ellismelissa@example.net,withdrawal,website
Otua911,Timothy,Odom,hallshawn@example.org,deposit,website
Otua000,Christopher,Ortega,jhouse@example.net,withdrawal,app
Otua526,Derrick,Parker,kleinandrew@example.com,withdrawal,website
Otua029,Tabitha,Brown,johnsantiago@example.org,deposit,app
Otua219,Austin,Hull,ksavage@example.net,deposit,app
Otua596,Nicole,Miller,richardwillis@example.net,withdrawal,website
Otua099,Adrian,Franco,vbutler@example.net,withdrawal,website
Otua296,Ryan,Hunt,devinsawyer@example.net,deposit,website
Otua268,Robert,Johnson,frankmartinez@example.com,withdrawal,app
Otua360,Linda,Patrick,mlivingston@example.net,withdrawal,app
Otua021,Clayton,Clark,taracannon@example.org,deposit,app
Otua909,Katherine,Huff,brenda80@example.com,deposit,website
Otua829,Alicia,Howe,briana99@example.org,withdrawal,app
Otua600,Kristin,Harvey,obrown@example.com,deposit,app
Otua996,Donna,Todd,cathy09@example.com,deposit,website
Otua983,Janet,Joyce,yhogan@example.net,deposit,website
Otua098,Brian,Jones,rcasey@example.org,withdrawal,website
Otua679,David,Decker,murphybrandi@example.org,deposit,app
Otua058,Tammy,Oliver,mary45@example.net,deposit,app
Otua997,Shelby,Stevens,vsmith@example.org,withdrawal,app
Otua222,Jeremy,Ochoa,kevin33@example.org,deposit,app
Otua317,Leonard,Christian,brittany25@example.net,deposit,app
Otua661,Jerry,Miranda,russellamanda@example.net,deposit,website
Otua651,Patricia,Roberts,perezsarah@example.org,withdrawal,app
Otua369,Sean,Hull,oconnellheather@example.org,withdrawal,app
Otua931,Ashley,Sims,contrerasamber@example.org,withdrawal,app
Otua975,Rhonda,Scott,javierhansen@example.org,deposit,app
Otua119,John,Richards,cpratt@example.net,withdrawal,website
Otua125,David,Baker,johnprince@example.com,withdrawal,app
Otua989,Sean,Harrison,yatesrebecca@example.com,withdrawal,website
Otua179,Cynthia,Lee,hjohnson@example.org,withdrawal,website
Otua001,Christina,Taylor,mbrown@example.org,withdrawal,website
Otua009,Lisa,Mcfarland,scottbuchanan@example.org,deposit,website
Otua357,Amanda,Blackburn,michaelbishop@example.org,withdrawal,app
Otua619,Randy,Nguyen,williammorris@example.com,withdrawal,app
Otua859,Joseph,Hicks,ethan07@example.org,withdrawal,app
Otua309,Cynthia,Powell,donald82@example.net,deposit,website
Otua603,Jennifer,Quinn,jesusmarshall@example.net,withdrawal,website
Otua939,Jennifer,Gutierrez,scain@example.org,withdrawal,website
Otua969,Melissa,Mendoza,usharp@example.org,deposit,website
Otua919,Breanna,Kane,ycordova@example.com,withdrawal,app
Otua983,Miguel,Hodges,alanmitchell@example.org,deposit,app
Otua509,Kevin,Hart,shannonwood@example.com,deposit,app
Otua059,Jared,Clayton,jacob99@example.org,withdrawal,website
Otua299,Valerie,Jones,tony38@example.net,withdrawal,app
Otua250,Eric,Barnes,anthony46@example.com,withdrawal,website
Otua860,Stacie,Liu,igeorge@example.com,withdrawal,app
Otua599,Chris,Parker,browngrant@example.net,withdrawal,app
Otua079,Jared,Burke,chelseywhite@example.net,withdrawal,website
Otua295,Michael,Villarreal,daniel95@example.org,deposit,website
Otua929,Julie,Tran,hwebster@example.org,deposit,website
Otua655,Kenneth,Alvarado,deannabaker@example.net,deposit,app
Otua009,Nancy,Carlson,abigail54@example.net,deposit,app
Otua528,Veronica,Ortiz,nortiz@example.net,withdrawal,app
Otua319,Carly,Martinez,olee@example.org,withdrawal,website
Otua663,Lauren,Riddle,ywalker@example.net,deposit,website
Otua390,Frederick,Chavez,hthompson@example.net,deposit,app
Otua729,Dawn,Morris,johnsonsavannah@example.com,withdrawal,website
Otua009,Jesus,Baker,webbmorgan@example.com,withdrawal,app
Otua101,Justin,Wyatt,cristina52@example.com,withdrawal,app
Otua903,Phyllis,Day,wilkersonluke@example.net,withdrawal,app
Otua600,Timothy,Ray,mark33@example.com,withdrawal,website
Otua900,Matthew,Chan,wendy26@example.com,withdrawal,website
Otua911,Brian,Harrell,olewis@example.com,withdrawal,app
Otua606,Timothy,Bailey,wwalker@example.net,deposit,app
Otua799,Shawn,Lee,karenward@example.net,deposit,app
Otua995,Kenneth,Chen,huffbrad@example.com,withdrawal,app
Otua768,Cathy,Mills,michael63@example.net,deposit,app
Otua969,Samantha,Gomez,imartinez@example.com,deposit,app
Otua891,Jeff,Wright,martinezjames@example.net,deposit,app
Otua312,Laura,Bartlett,stephaniethomas@example.com,withdrawal,website
Otua799,Laura,Wilson,courtney15@example.org,deposit,app
Otua058,Kevin,Davidson,christopherhodges@example.com,deposit,app
Otua292,Teresa,Robinson,jeremy17@example.org,deposit,website
Otua373,Amber,Hall,benjamin12@example.com,deposit,app
Otua078,Bryan,Murphy,christopherstanley@example.com,withdrawal,website
Otua768,Anthony,White,careyevelyn@example.org,deposit,app
Otua780,Donald,Skinner,jamesleon@example.org,withdrawal,website
Otua670,Victoria,Salazar,rhunt@example.com,deposit,website
Otua593,Angela,Schneider,alvarezelizabeth@example.com,withdrawal,website
Otua101,Alexander,Singh,boydcynthia@example.net,withdrawal,app
Otua890,Larry,Johnson,joshuarodriguez@example.org,deposit,app
Otua715,Elizabeth,Jones,julie07@example.net,withdrawal,app
Otua901,John,Wilson,ruben94@example.net,deposit,app
Otua973,Matthew,Hall,flin@example.com,withdrawal,app
Otua088,Jasmine,Carlson,wardheather@example.org,withdrawal,website
Otua200,Melanie,Olson,virginia57@example.org,deposit,website
Otua907,Melissa,Payne,taylorbenton@example.com,withdrawal,website
Otua890,Elizabeth,Bright,charles61@example.net,withdrawal,app
Otua587,Nicholas,Kelley,michaelmarshall@example.com,deposit,app
Otua093,Nicholas,Moore,wkramer@example.com,deposit,app
Otua229,Thomas,Walsh,greersheila@example.net,withdrawal,website
Otua305,Tracy,Stanley,nicholsjennifer@example.net,withdrawal,app
Otua616,Gregory,Kelley,pacheconicole@example.org,withdrawal,website
Otua667,Pamela,Jones,hugheslindsay@example.net,deposit,website
Otua910,David,Jackson,lorimiller@example.net,withdrawal,app
Otua396,Michael,Garrison,donnamontgomery@example.org,withdrawal,app
Otua389,Stephanie,Campbell,jennifercrane@example.com,deposit,website
Otua996,Karen,Smith,catherine75@example.com,withdrawal,website
Otua967,Timothy,Walker,robertcampbell@example.com,withdrawal,website
Otua096,Julie,Wells,gaillopez@example.com,withdrawal,website
Otua793,Robert,Mills,vbowman@example.com,withdrawal,app
Otua739,Andrew,Davis,parkercheyenne@example.org,deposit,app
Otua319,Jerry,Medina,rtrujillo@example.com,withdrawal,app
Otua807,Jessica,Martinez,jillestrada@example.net,deposit,website
Otua676,Benjamin,Huff,bradley93@example.org,withdrawal,app
Otua692,James,Clark,tim08@example.net,withdrawal,app
Otua938,Samantha,Morgan,kimberly24@example.org,withdrawal,app
Otua399,Chad,Jenkins,harriskimberly@example.com,withdrawal,website
Otua129,Daniel,Richardson,marcus49@example.org,deposit,app
Otua995,Justin,Cole,brian23@example.com,withdrawal,website
Otua631,William,Johnson,tpaul@example.com,deposit,app
Otua207,Mary,Sullivan,michael69@example.net,withdrawal,app
Otua711,Cody,Reed,eric05@example.net,withdrawal,app
Otua290,Jamie,Parker,asmith@example.net,deposit,website
Otua050,Jason,Hernandez,christine06@example.com,deposit,app
Otua931,Curtis,Brown,markwhite@example.org,deposit,app
Otua582,Xavier,Morgan,tyler69@example.com,withdrawal,app
Otua896,Kristie,Jackson,mhammond@example.com,deposit,app
Otua255,Carolyn,Hampton,erika21@example.org,withdrawal,website
Otua295,Sylvia,Sanchez,dominiquewilliams@example.net,deposit,app
Otua029,Melissa,Doyle,martin56@example.net,deposit,app
Otua995,Christopher,Vaughan,jonathan06@example.org,withdrawal,website
Otua700,Tammy,Weiss,sydneybeasley@example.net,deposit,app
Otua739,Erik,Snyder,khanwendy@example.com,withdrawal,app
Otua268,Brandi,Russo,megan66@example.org,deposit,app
Otua059,Michael,Duran,andrea42@example.org,withdrawal,website
Otua389,Marc,Farrell,parkslisa@example.net,withdrawal,website
Otua199,Ryan,Petersen,codyreynolds@example.net,withdrawal,app
Otua192,Joseph,Mccarty,rfreeman@example.org,deposit,app
Otua093,Andrea,Young,fernandezchristina@example.com,deposit,website
Otua903,Oscar,Cline,samanthamorgan@example.org,deposit,website
Otua287,George,Thompson,mccarthysusan@example.org,deposit,website
Otua528,Erin,Klein,ramirezsara@example.org,withdrawal,website
Otua153,Matthew,Gomez,marc20@example.org,deposit,app
Otua310,Brianna,Wright,huntcrystal@example.org,deposit,website
Otua702,Susan,Gould,jchen@example.net,withdrawal,website
Otua729,Anne,Baker,hsnyder@example.com,deposit,app
Otua222,Matthew,Herrera,nobleerin@example.com,deposit,app
Otua920,Elizabeth,Peterson,floresgabriel@example.net,withdrawal,app
Otua296,Edward,Lopez,danajordan@example.net,deposit,app
Otua977,Alexander,Frederick,warrendean@example.org,withdrawal,website
Otua075,David,Steele,hsantiago@example.org,deposit,app
Otua937,Willie,Smith,owensscott@example.com,withdrawal,app
Otua009,Timothy,Brown,crystal73@example.org,withdrawal,website
Otua908,Phillip,Gonzalez,anthonyward@example.net,withdrawal,website
Otua809,Darius,Wells,lknight@example.org,deposit,website
Otua189,Brooke,Ryan,cross@example.com,withdrawal,website
Otua000,Monique,Fuentes,xwashington@example.net,deposit,app
Otua020,Charles,Garcia,bsmith@example.com,withdrawal,app
Otua305,Deborah,Marsh,amber71@example.com,withdrawal,app
Otua919,George,Cummings,zacharystevens@example.net,deposit,app
Otua993,Scott,Shelton,amberbenson@example.com,withdrawal,app
Otua520,Andrew,Thomas,nelsondebbie@example.com,deposit,website
Otua395,Lisa,Abbott,bmartinez@example.com,deposit,website
Otua666,Mark,Garrett,rodney81@example.com,withdrawal,website
Otua108,Paul,Brown,nancygarcia@example.org,deposit,app
Otua000,Megan,Freeman,sarasmith@example.com,deposit,app
Otua982,Danny,Scott,qfrazier@example.net,withdrawal,website
Otua793,James,Peterson,gwhitaker@example.net,withdrawal,app
Otua923,Darren,Oneal,reillygene@example.net,deposit,website
Otua029,Jasmine,Sandoval,krista05@example.org,withdrawal,website
Otua999,Gary,Lewis,vschultz@example.com,withdrawal,website
Otua998,Matthew,Duarte,moodykristen@example.com,withdrawal,app
Otua999,Amanda,Powers,susanhall@example.org,deposit,app
Otua583,Michael,Drake,krista97@example.net,withdrawal,app
Otua039,Gregory,Edwards,eric02@example.org,deposit,app
Otua185,Jonathan,Blake,curtis76@example.com,withdrawal,app
Otua891,Rebecca,Price,nford@example.net,withdrawal,website
Otua357,Blake,Miller,megan31@example.com,deposit,app
Otua796,Eric,Johnson,thowell@example.org,withdrawal,app
Otua299,Robert,Turner,adkinsalice@example.org,deposit,website
Otua306,Bobby,Hunter,khancynthia@example.com,deposit,website
Otua710,Jennifer,Burke,kdavenport@example.org,deposit,website
Otua288,Rebecca,Scott,michael12@example.org,deposit,website
Otua900,Evelyn,Johnson,tinagarcia@example.net,withdrawal,website
Otua799,Travis,Edwards,thompsonstephanie@example.net,deposit,website
Otua933,Monica,Khan,calvarez@example.org,deposit,website
Otua675,Jackson,West,christinafernandez@example.org,deposit,app
Otua929,Lisa,Gray,melanie73@example.net,deposit,website
Otua990,Donald,Owens,vburns@example.net,deposit,app
Otua191,Paul,Stevens,craig35@example.net,deposit,app
Otua976,Timothy,Dunn,ahall@example.org,withdrawal,website
Otua859,Bobby,Diaz,javier57@example.org,deposit,app
Otua072,Darryl,Snow,mmyers@example.org,withdrawal,app
Otua277,Edward,Wheeler,leslierichards@example.com,withdrawal,app
Otua091,Sean,Burke,amandadominguez@example.net,withdrawal,website
Otua071,Adam,Snyder,matthew85@example.org,withdrawal,app
Otua291,Jennifer,Holden,wlucero@example.com,deposit,app
Otua098,James,Nelson,karenosborn@example.org,deposit,app
Otua595,Thomas,Rivas,gibsonrichard@example.org,withdrawal,app
Otua996,Ann,Lee,dblevins@example.net,deposit,app
Otua609,Laura,Vaughan,akeith@example.org,withdrawal,website
Otua339,Jennifer,Chavez,ywheeler@example.org,withdrawal,app
Otua293,Samuel,Harvey,robinsonchristopher@example.net,withdrawal,website
Otua189,Johnathan,Nunez,christopher44@example.com,withdrawal,app
Otua909,Courtney,Allen,nicole58@example.org,withdrawal,website
Otua990,Taylor,Bond,cwong@example.net,withdrawal,app
Otua309,Sherri,Krause,jacksonjoshua@example.net,withdrawal,website
Otua931,Johnny,Chavez,jared40@example.org,deposit,app
Otua092,Katherine,Travis,chavezgerald@example.com,deposit,website
Otua770,Lisa,Shepard,draymond@example.net,withdrawal,website
Otua101,Joshua,Lowery,colleen83@example.net,deposit,website
Otua597,Richard,Matthews,saracarpenter@example.com,withdrawal,website
Otua031,Ryan,Erickson,allengabriela@example.com,withdrawal,website
Otua110,Lauren,Baker,oyoung@example.net,withdrawal,app
Otua239,Robert,Martin,jeremyfitzgerald@example.net,withdrawal,website
Otua039,Amanda,Clements,kyle94@example.net,deposit,website
Otua229,Rebecca,Adams,jmartinez@example.com,withdrawal,app
Otua726,Jennifer,Smith,cherylsaunders@example.net,withdrawal,app
Otua586,Andrea,York,stevenwilliamson@example.net,deposit,website
Otua991,Kayla,French,tdavis@example.org,deposit,app
Otua397,Donna,Morris,ucastro@example.net,deposit,app
Otua998,Kevin,Clark,williamleon@example.org,deposit,website
Otua962,Elizabeth,Rogers,timothy71@example.net,withdrawal,app
Otua099,Lindsey,Stewart,thawkins@example.org,withdrawal,app
Otua095,Tamara,Weeks,martinjames@example.com,deposit,website
Otua979,Miguel,Adams,jennifertran@example.com,withdrawal,website
Otua399,Sean,Wilson,cmorales@example.org,deposit,website
Otua193,Raymond,Rasmussen,brandon33@example.com,withdrawal,website
Otua519,April,Ball,carlos82@example.com,deposit,website
Otua212,Jessica,Guerrero,cory73@example.org,deposit,app
Otua990,Chad,Jones,davidjones@example.org,deposit,app
Otua899,Rhonda,Tyler,emilypierce@example.org,deposit,website
Otua191,Christopher,Frazier,nicole57@example.org,deposit,app
Otua992,Matthew,Dawson,brandon23@example.org,deposit,website
Otua697,Brooke,Patterson,mrodriguez@example.net,deposit,website
Otua279,John,Grant,cookkendra@example.com,deposit,website
Otua995,Rita,Johnson,gfoster@example.net,withdrawal,website
Otua209,Ethan,Thompson,jenniferjohnson@example.org,deposit,website
Otua903,Scott,Carpenter,fhawkins@example.net,withdrawal,website
Otua251,Cathy,Brady,timothystephens@example.org,withdrawal,app
Otua389,Marie,Petersen,richardskaren@example.org,deposit,website
Otua137,Leslie,Gates,sherryrobertson@example.net,withdrawal,app
Otua605,David,Harris,caroline80@example.com,withdrawal,website
Otua996,Daniel,Stokes,melinda62@example.net,deposit,website
Otua919,Michael,Robinson,cynthia06@example.net,withdrawal,website
Otua039,Daniel,Anderson,ujohnson@example.net,deposit,app
Otua905,Anna,Lopez,juan65@example.net,deposit,website
Otua695,Meredith,Brown,benjamin67@example.com,withdrawal,website
Otua879,Timothy,Lopez,dayanita@example.net,withdrawal,app
Otua391,Christopher,Tate,john48@example.org,deposit,website
Otua721,Victoria,Blackburn,steven61@example.net,deposit,app
Otua297,Brandy,Miranda,brookebrooks@example.org,deposit,app
Otua335,Brent,Long,kevin31@example.net,deposit,app
Otua933,Jesse,Molina,orivera@example.net,deposit,app
Otua069,Jeffrey,Lloyd,owhite@example.net,deposit,app
Otua103,Sarah,Garcia,sabrinasmith@example.org,deposit,website
Otua087,Ricardo,Johnson,hollycarlson@example.com,deposit,app
Otua209,Lisa,Jackson,ingramshane@example.org,withdrawal,website
Otua890,Diana,Brown,williegray@example.org,withdrawal,app
Otua205,Bonnie,Cisneros,jasminecampbell@example.net,deposit,website
Otua039,Mike,Massey,stephengiles@example.net,withdrawal,website
Otua808,Madison,Sanchez,christine71@example.org,withdrawal,website
Otua900,Mary,Martinez,andersonmatthew@example.org,deposit,website
